order_book_id,symbol,filtered_reason,date,rank
123029.XSHE,英科转债,规模小于一亿: 5537800.0,2021-08-09,372
123066.XSHE,赛意转债,已公告强赎: 2021-07-27,2021-08-16,0
123007.XSHE,道氏转债,已公告强赎: 2021-07-16,2021-08-16,1
113508.XSHG,新凤转债,已公告强赎: 2021-08-03,2021-08-16,26
123033.XSHE,金力转债,已公告强赎: 2021-07-30,2021-08-16,176
128064.XSHE,司尔转债,已公告强赎: 2021-07-29,2021-08-16,305
128051.XSHE,光华转债,规模小于一亿: 70436200.0,2021-08-16,306
123079.XSHE,运达转债,已公告强赎: 2021-07-29,2021-08-16,319
113575.XSHG,东时转债,规模小于一亿: 98417014.8,2021-08-16,335
113509.XSHG,新泉转债,规模小于一亿: 40232269.25,2021-08-16,338
123094.XSHE,星源转2,已公告强赎: 2021-08-16,2021-08-16,345
123030.XSHE,九洲转债,规模小于一亿: 96548900.0,2021-08-16,346
123018.XSHE,溢利转债,规模小于一亿: 54289200.0,2021-08-16,352
123046.XSHE,天铁转债,规模小于一亿: 62207500.0,2021-08-16,355
123034.XSHE,通光转债,规模小于一亿: 77919300.0,2021-08-16,359
128030.XSHE,天康转债,规模小于一亿: 88827900.0,2021-08-16,360
113580.XSHG,康隆转债,规模小于一亿: 41121029.44,2021-08-16,366
110044.XSHG,广电转债,规模小于一亿: 70875021.49,2021-08-16,367
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-08-16,371
123031.XSHE,晶瑞转债,规模小于一亿: 53355200.0,2021-08-16,372
123013.XSHE,横河转债,规模小于一亿: 38240300.0,2021-08-16,373
123029.XSHE,英科转债,规模小于一亿: 5524800.0,2021-08-16,374
123066.XSHE,赛意转债,已公告强赎: 2021-07-27,2021-08-23,0
113508.XSHG,新凤转债,已公告强赎: 2021-08-03,2021-08-23,2
113012.XSHG,骆驼转债,已公告强赎: 2021-08-18,2021-08-23,79
123033.XSHE,金力转债,已公告强赎: 2021-07-30,2021-08-23,133
128064.XSHE,司尔转债,规模小于一亿: 65836300.0,2021-08-23,186
128051.XSHE,光华转债,规模小于一亿: 57535200.0,2021-08-23,311
113575.XSHG,东时转债,规模小于一亿: 98417014.8,2021-08-23,329
123094.XSHE,星源转2,已公告强赎: 2021-08-16,2021-08-23,330
123079.XSHE,运达转债,已公告强赎: 2021-07-29,2021-08-23,342
123030.XSHE,九洲转债,规模小于一亿: 96548900.0,2021-08-23,346
123018.XSHE,溢利转债,规模小于一亿: 54289200.0,2021-08-23,351
123034.XSHE,通光转债,规模小于一亿: 77915300.0,2021-08-23,355
128030.XSHE,天康转债,规模小于一亿: 88827900.0,2021-08-23,361
123046.XSHE,天铁转债,规模小于一亿: 62189500.0,2021-08-23,364
110044.XSHG,广电转债,规模小于一亿: 70873022.32,2021-08-23,367
113580.XSHG,康隆转债,规模小于一亿: 41120036.8,2021-08-23,368
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-08-23,372
123031.XSHE,晶瑞转债,规模小于一亿: 53352200.0,2021-08-23,373
123013.XSHE,横河转债,规模小于一亿: 38240300.0,2021-08-23,374
123029.XSHE,英科转债,规模小于一亿: 5490800.0,2021-08-23,375
128064.XSHE,司尔转债,已公告强赎: 2021-07-29,2021-08-30,0
113508.XSHG,新凤转债,已公告强赎: 2021-08-03,2021-08-30,4
113012.XSHG,骆驼转债,已公告强赎: 2021-08-18,2021-08-30,158
123033.XSHE,金力转债,已公告强赎: 2021-07-30,2021-08-30,164
113612.XSHG,永冠转债,已公告强赎: 2021-08-25,2021-08-30,204
113575.XSHG,东时转债,规模小于一亿: 98417014.8,2021-08-30,322
128051.XSHE,光华转债,规模小于一亿: 40390200.0,2021-08-30,326
123094.XSHE,星源转2,已公告强赎: 2021-08-16,2021-08-30,329
123030.XSHE,九洲转债,规模小于一亿: 89242800.0,2021-08-30,332
123079.XSHE,运达转债,规模小于一亿: 80153800.0,2021-08-30,340
123018.XSHE,溢利转债,规模小于一亿: 54289200.0,2021-08-30,349
123034.XSHE,通光转债,规模小于一亿: 77904300.0,2021-08-30,355
128030.XSHE,天康转债,规模小于一亿: 88827900.0,2021-08-30,363
110044.XSHG,广电转债,规模小于一亿: 70873022.32,2021-08-30,366
123046.XSHE,天铁转债,规模小于一亿: 62178500.0,2021-08-30,367
113580.XSHG,康隆转债,规模小于一亿: 41120036.8,2021-08-30,368
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-08-30,373
123031.XSHE,晶瑞转债,规模小于一亿: 53351200.0,2021-08-30,374
123013.XSHE,横河转债,规模小于一亿: 38240300.0,2021-08-30,375
123029.XSHE,英科转债,规模小于一亿: 5481800.0,2021-08-30,376
123033.XSHE,金力转债,已公告强赎: 2021-07-30,2021-09-06,0
113612.XSHG,永冠转债,已公告强赎: 2021-08-25,2021-09-06,239
128051.XSHE,光华转债,规模小于一亿: 36214000.0,2021-09-06,303
113575.XSHG,东时转债,规模小于一亿: 98417014.8,2021-09-06,325
123030.XSHE,九洲转债,规模小于一亿: 78217700.0,2021-09-06,332
123094.XSHE,星源转2,已公告强赎: 2021-08-16,2021-09-06,343
123018.XSHE,溢利转债,规模小于一亿: 54285200.0,2021-09-06,347
123034.XSHE,通光转债,规模小于一亿: 77904300.0,2021-09-06,349
123079.XSHE,运达转债,规模小于一亿: 51600900.0,2021-09-06,350
128030.XSHE,天康转债,规模小于一亿: 88827900.0,2021-09-06,363
110044.XSHG,广电转债,规模小于一亿: 70870027.0,2021-09-06,365
113580.XSHG,康隆转债,规模小于一亿: 41120036.8,2021-09-06,366
123046.XSHE,天铁转债,规模小于一亿: 62178500.0,2021-09-06,367
128041.XSHE,盛路转债,规模小于一亿: 52978300.0,2021-09-06,372
123031.XSHE,晶瑞转债,规模小于一亿: 53336000.0,2021-09-06,373
123013.XSHE,横河转债,规模小于一亿: 38233300.0,2021-09-06,374
123029.XSHE,英科转债,规模小于一亿: 5184100.0,2021-09-06,375
123079.XSHE,运达转债,已公告强赎: 2021-07-29,2021-09-13,0
128051.XSHE,光华转债,已公告强赎: 2021-08-07,2021-09-13,1
123094.XSHE,星源转2,已公告强赎: 2021-08-16,2021-09-13,2
113014.XSHG,林洋转债,已公告强赎: 2021-09-10,2021-09-13,53
113572.XSHG,三祥转债,已公告强赎: 2021-09-07,2021-09-13,245
113575.XSHG,东时转债,规模小于一亿: 98417014.8,2021-09-13,325
123030.XSHE,九洲转债,规模小于一亿: 59041500.0,2021-09-13,341
123018.XSHE,溢利转债,规模小于一亿: 54285200.0,2021-09-13,347
123034.XSHE,通光转债,规模小于一亿: 77897300.0,2021-09-13,352
123046.XSHE,天铁转债,规模小于一亿: 62172500.0,2021-09-13,361
128030.XSHE,天康转债,规模小于一亿: 88726900.0,2021-09-13,364
110044.XSHG,广电转债,规模小于一亿: 70870027.0,2021-09-13,366
113580.XSHG,康隆转债,规模小于一亿: 41120036.8,2021-09-13,369
123031.XSHE,晶瑞转债,规模小于一亿: 53244000.0,2021-09-13,373
128041.XSHE,盛路转债,规模小于一亿: 52977300.0,2021-09-13,374
123013.XSHE,横河转债,规模小于一亿: 38233300.0,2021-09-13,375
123029.XSHE,英科转债,规模小于一亿: 5165100.0,2021-09-13,376
123030.XSHE,九洲转债,已公告强赎: 2021-08-26,2021-09-22,0
123068.XSHE,弘信转债,已公告强赎: 2021-09-17,2021-09-22,3
123051.XSHE,今天转债,已公告强赎: 2021-09-16,2021-09-22,4
128018.XSHE,时达转债,已公告强赎: 2021-09-18,2021-09-22,8
113014.XSHG,林洋转债,已公告强赎: 2021-09-10,2021-09-22,199
113572.XSHG,三祥转债,规模小于一亿: 77842685.81,2021-09-22,218
123028.XSHE,清水转债,停牌,2021-09-22,321
113575.XSHG,东时转债,规模小于一亿: 98406019.05,2021-09-22,323
123047.XSHE,久吾转债,已公告强赎: 2021-09-14,2021-09-22,344
123018.XSHE,溢利转债,规模小于一亿: 54274200.0,2021-09-22,348
123034.XSHE,通光转债,规模小于一亿: 77882300.0,2021-09-22,351
128030.XSHE,天康转债,规模小于一亿: 88725900.0,2021-09-22,356
110044.XSHG,广电转债,规模小于一亿: 70870027.0,2021-09-22,364
123046.XSHE,天铁转债,规模小于一亿: 62172500.0,2021-09-22,365
113580.XSHG,康隆转债,规模小于一亿: 41090055.97,2021-09-22,368
123031.XSHE,晶瑞转债,规模小于一亿: 53241000.0,2021-09-22,371
128041.XSHE,盛路转债,规模小于一亿: 52977300.0,2021-09-22,372
123013.XSHE,横河转债,规模小于一亿: 38233300.0,2021-09-22,374
123029.XSHE,英科转债,规模小于一亿: 5154700.0,2021-09-22,375
